type,title,companyTitle,minSalary,maxSalary,workExperience,education,totalTag,companyPeople,workTag,welfare,imgSrc,city
java,java开发工程师-北京[朝阳区],粉笔网,25000,50000,经验1-3年,硕士,在线教育 / 上市公司 / 2000人以上,2000,教育｜培训/在线教育/MySQL/Web前端开发/Spring,上市公司独角兽 大牛云集 扁平管理学习氛围,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/81/BF/Cgp9HWJzWVOAeCznAABAXDgyQyA013.jpg,北京
java,后端开发工程师（java/go/python）[海淀区],创智汇聚,25000,50000,经验3-5年,本科,营销服务｜咨询 / 不需要融资 / 50-150人,50-150,工具类产品/营销服务｜咨询,发展空间大 工作氛围好,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/09/5D/Cgp9HWA18WqAaITHAAAUdGqu2Zw636.jpg,北京
java,中级java开发工程师[展览路],圆融汇通,15000,20000,经验3-5年,本科,"软件服务｜咨询,数据服务｜咨询,信息安全 / 未融资 / 15-50人",15-50,软件服务｜咨询/JavaScript,职位上升空间大,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/53/35/CioPOWEUj8WAOCG1AAAdiifHbd0514.png,北京
java,Java高级研发工程师[朝外],和信康,20000,30000,经验3-5年,本科,"数据服务｜咨询,人工智能服务,电商平台 / B轮 / 50-150人",50-150,springcloud/人工智能服务/在线医疗/Redis/MyBatis,高薪+\精英汇聚\成长空间大\福利氛围好,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/03/8D/Cgp3O1bBPUWANX4vAAA0uF55x3U956.png,北京
java,java项目经理[安定门],中科软,10000,20000,经验3-5年,本科,IT技术服务｜咨询 / 上市公司 / 2000人以上,2000,PMP/IT技术服务｜咨询/PMI,年终奖金 五险一金 公司规模大 中科院系,https://www.lgstatic.com/thumbnail_120x120/i/image3/M01/02/81/CgoCgV6WZjKAOdIiAAA1Fkyw2Iw250.png,北京
java,配送技术-java架构师[望京],美团,35000,60000,经验5-10年,本科,消费生活 / 上市公司 / 2000人以上,2000,Java开发经验/生活服务/中大型项目架构/消费生活,发展前景；核心业务,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/03/84/CgpVE1_ch26AEM8AAAAxNiZmyCE990.png,北京
java,java开发工程师（酷我业务线）[朝阳门],腾讯音乐娱乐集团,35000,40000,经验3-5年,本科,"工具类产品,内容社区,音频｜视频媒体 / 上市公司 / 2000人以上",2000,音频｜视频媒体/后端工程师,优秀团队，完善福利，氛围Nice,https://www.lgstatic.com/thumbnail_120x120/10/223297cd5fbe446190948b4b5adc7866.jpeg,北京
java,java架构师-saas[望京],百融云创,25000,35000,经验5-10年,本科,"科技金融,人工智能服务 / 上市公司 / 500-2000人",500-2000,科技金融,团队氛围好,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/32/52/CgoB5lzdGueAacOGAAC2R7KXAu0992.png,北京
java,高级Java开发工程师 (MJ001131)[望京],百融云创,30000,40000,经验5-10年,本科,"科技金融,人工智能服务 / 上市公司 / 500-2000人",500-2000,MySQL/科技金融/机器学习算法/工程化经验/海外外呼/计算机/软件工程相关专业,海外外呼,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/32/52/CgoB5lzdGueAacOGAAC2R7KXAu0992.png,北京
java,java开发工程师-商机[西二旗],贝壳,25000,40000,经验3-5年,本科,居住服务 / 上市公司 / 2000人以上,2000,房地产｜建筑｜物业/Linux/Dubbo/后端工程师,带薪年假、三餐福利、五险一金、节日福利,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/6E/FE/Cgp9HWIAlrqAVQ1tAAAWrDCJNg4614.png,北京
java,企平-后端java开发工程师(供应链制造方向)[朝阳区],美团,25000,40000,经验3-5年,本科,消费生活 / 上市公司 / 2000人以上,2000,软件服务｜咨询/工具类产品,个人成长空间大,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/03/84/CgpVE1_ch26AEM8AAAAxNiZmyCE990.png,北京
java,java后端开发工程师-效能后端[朝阳区],小红书,40000,60000,经验5-10年,本科,"电商平台,内容社区 / D轮及以上 / 500-2000人",500-2000,互联网,福利待遇好,https://www.lgstatic.com/thumbnail_120x120/image1/M00/35/C1/Cgo8PFWcoTKARPNOAABLnbTivc8708.png,北京
java,呼叫中心高级java开发[建国门],中信消费金融,25000,40000,经验5-10年,本科,科技金融 / 未融资 / 50-150人,50-150,团队管理经验/MySQL/科技金融/金融业/MongoDB,平台稳定，发展机会大,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/FD/9B/CgoB5lyLeDmAAMaFAABmsBTLb6k121.jpg,北京
java,高级Java开发工程师（数据平台）[朝阳区],奇富科技,20000,35000,经验3-5年,本科,科技金融 / 上市公司 / 500-2000人,500-2000,科技金融,平台大，发展空间广阔，团队氛围好,https://www.lgstatic.com/thumbnail_120x120/10/f458771bb6524c9693ab7beacc61a7a5.png,北京
java,Java后端开发工程师（HR数字化）-Q0962K[通州区],北京京东世纪贸易有限公司,18000,35000,经验3-5年,本科,电商平台 / 上市公司 / 2000人以上,2000,不限-不限,企业级办公,https://www.lgstatic.com/thumbnail_120x120/i/image2/M00/13/95/CgotOVnwNqeAFbmnAABaH5Q_vVE401.png,北京
java,Java开发工程师（平台开发）[海淀区],微财数科,15000,25000,经验1-3年,本科,科技金融 / 未融资 / 500-2000人,500-2000,MySQL/科技金融,独角兽 六险一金 发展空间大 福利待遇好,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/40/20/Ciqc1F8yLoiAVaQLAAAoRP6nXsg864.jpg,北京
java,高级java研发工程师[海淀区],去哪儿网,35000,45000,经验5-10年,本科,旅游｜出行 / 不需要融资 / 2000人以上,2000,技能培训/节日礼物/带薪年假/试用期全薪,大平台，团队实力强，有发展前景,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/04/26/CioPOWAiOWCAC_AzAAAh59rPtkw868.jpg,北京
java,资深Java开发工程师 (MJ000012)[西北旺],欧科云链,20000,40000,经验5-10年,不限,区块链 / 上市公司 / 2000人以上,2000,区块链/MySQL,年终奖,https://www.lgstatic.com/thumbnail_120x120/10/fa48e207ec8d4c2dbf26c65a1e17c309.jpg,北京
java,Java开发工程师-签约交易[西二旗],贝壳,25000,40000,经验3-5年,本科,居住服务 / 上市公司 / 2000人以上,2000,房地产｜建筑｜物业/Redis/后端工程师,带薪年假三餐福利五险一金节日福利早十晚七,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/6E/FE/Cgp9HWIAlrqAVQ1tAAAWrDCJNg4614.png,北京
java,Java开发-公共商业化(J30100)[酒仙桥],五八同城信息技术有限公司,20000,40000,经验不限,本科,居住服务 / 上市公司 / 500-2000人,500-2000,消费生活/后端工程师,六险一金,https://www.lgstatic.com/thumbnail_120x120/10/170a92be49ad4888b37bec4e27c849e8.png,北京
java,平台技术中心-Java开发工程师[朝阳区],美团,30000,50000,经验5-10年,本科,消费生活 / 上市公司 / 2000人以上,2000,MySQL/MyBatis/后端工程师/Spring/电商平台,股票期权、带薪年假、晋升空间大、团队氛围好,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/03/84/CgpVE1_ch26AEM8AAAAxNiZmyCE990.png,北京
java,交易系统平台部-订单履约方向-java开发专家[朝阳区],美团,30000,50000,经验5-10年,本科,消费生活 / 上市公司 / 2000人以上,2000,后端工程师/电商平台/批发｜零售,股票期权、带薪年假、晋升空间大、团队氛围好,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/03/84/CgpVE1_ch26AEM8AAAAxNiZmyCE990.png,北京
java,资深java研发工程师[朝阳门],腾讯音乐娱乐集团,30000,45000,经验3-5年,本科,"工具类产品,内容社区,音频｜视频媒体 / 上市公司 / 2000人以上",2000,Linux/音频｜视频媒体/后端工程师/Spring,大平台 福利好,https://www.lgstatic.com/thumbnail_120x120/10/223297cd5fbe446190948b4b5adc7866.jpeg,北京
java,高级java开发工程师（分发组）[海淀区],小米集团,25000,50000,经验5-10年,本科,"智能硬件,电商平台 / 上市公司 / 2000人以上",2000,工具类产品/游戏,股票期权、年终奖金、团队氛围,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/2B/70/Cgp9HWBj6bSAWyErAAEH_0bNiFc008.png,北京
java,Java开发工程师（核心系统）[海淀区],微财数科,20000,40000,经验3-5年,本科,科技金融 / 未融资 / 500-2000人,500-2000,MySQL/科技金融/MyBatis/ORACLE,核心团队 六险一金 发展空间大 福利待遇好,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/40/20/Ciqc1F8yLoiAVaQLAAAoRP6nXsg864.jpg,北京
java,java中级开发工程师[朝阳区],中科软,10000,15000,经验1-3年,本科,IT技术服务｜咨询 / 上市公司 / 2000人以上,2000,软件服务｜咨询/IT技术服务｜咨询,上市公司、中科院系、五险一金、13薪,https://www.lgstatic.com/thumbnail_120x120/i/image3/M01/02/81/CgoCgV6WZjKAOdIiAAA1Fkyw2Iw250.png,北京
java,Java开发（保险经验）[太平桥],速强信息,13000,16000,经验3-5年,本科,移动互联网 / 未融资 / 150-500人,150-500,分布式系统开发经验/科技金融/后端工程师,双休,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/9A/12/CgoB5l2lh7mAHurVAAAH-PcMSjI017.png,北京
java,Java开发高级工程师（风控平台）[北下关],微财数科,40000,60000,经验5-10年,本科,科技金融 / 未融资 / 500-2000人,500-2000,消费生活/科技金融,六险一金、地铁旁、核心业务、团队氛围好,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/40/20/Ciqc1F8yLoiAVaQLAAAoRP6nXsg864.jpg,北京
java,银行-java开发[海淀区],京北方,16000,21000,经验5-10年,本科,IT技术服务｜咨询 / 上市公司 / 2000人以上,2000,Linux/IT技术服务｜咨询/SQL Server,正常节假日，升值空间客观,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/65/46/CioPOWGprYKAJMvZAAPBLPU6rns024.png,北京
java,风控java工程师 (MJ001112)[望京],百融云创,15000,25000,经验3-5年,本科,"科技金融,人工智能服务 / 上市公司 / 500-2000人",500-2000,springcloud/Linux/风控引擎开/科技金融/Spring,上市公司、核心团队、大牛带队,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/32/52/CgoB5lzdGueAacOGAAC2R7KXAu0992.png,北京
java,java工程师/专家-投放平台(j30061)[酒仙桥],五八同城信息技术有限公司,25000,50000,经验不限,本科,居住服务 / 上市公司 / 500-2000人,500-2000,消费生活/后端工程师,六险一金,https://www.lgstatic.com/thumbnail_120x120/10/170a92be49ad4888b37bec4e27c849e8.png,北京
java,java后台开发工程师（推荐/搜索方向）(J27787)[大山子],五八同城信息技术有限公司,20000,40000,经验1-3年,本科,居住服务 / 上市公司 / 500-2000人,500-2000,人工智能服务/搜索｜推荐/后端工程师,行业领先,https://www.lgstatic.com/thumbnail_120x120/10/170a92be49ad4888b37bec4e27c849e8.png,北京
java,Java架构师（机器人行业）[团结湖],Syrius Robotics,25000,35000,经验5-10年,本科,智能硬件 / B轮 / 150-500人,150-500,智能硬件/后端工程师/物流｜运输,发展空间大，扁平化管理,https://www.lgstatic.com/thumbnail_120x120/10/fe325fa0b56a4df89092238c382202ef.jpg,北京
java,java高级系统开发工程师（44588）[海淀区],汽车之家,20000,35000,经验不限,本科,内容资讯 / 上市公司 / 2000人以上,2000,技能培训/节日礼物/带薪年假/绩效奖金,"福利好,发展空间大",https://www.lgstatic.com/thumbnail_120x120/i/image/M00/01/80/CgqKkVZuPraAN3O6AACFeBgN7dY620.jpg,北京
java,高效行政-java高级工程师[海淀区],建信金科,25000,40000,经验10年以上,本科,科技金融 / 不需要融资 / 2000人以上,2000,科技金融,工作稳定、福利好,https://www.lgstatic.com/thumbnail_120x120/10/2978ef07bfd94706b97f37993250c757.png,北京
java,境外技术-Java高级工程师（配送系统方向）[朝阳区],美团,30000,60000,经验3-5年,本科,消费生活 / 上市公司 / 2000人以上,2000,全栈工程师/旅游｜出行/后端工程师/电商平台,发展空间大，项目前期机会多,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/03/84/CgpVE1_ch26AEM8AAAAxNiZmyCE990.png,北京
java,Java开发资深工程师（决策引擎）[北下关],微财数科,35000,45000,经验不限,本科,科技金融 / 未融资 / 500-2000人,500-2000,消费生活/科技金融,六险一金 核心团队 发展空间大,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/40/20/Ciqc1F8yLoiAVaQLAAAoRP6nXsg864.jpg,北京
java,JAVA开发工程师pos)[复兴门],联通支付有限公司,18000,25000,经验3-5年,本科,科技金融 / 不需要融资 / 150-500人,150-500,后端工程师/网络通信,国资央企,https://www.lgstatic.com/thumbnail_120x120/image1/M00/31/17/Cgo8PFWKeomAfndYAABabD62AuA124.jpg?cc=0.5847436480689794,北京
java,Java开发工程师-交易方向[西二旗],贝壳,25000,40000,经验1-3年,本科,居住服务 / 上市公司 / 2000人以上,2000,房地产｜建筑｜物业/后端工程师,带薪年假、三餐福利、五险一金、节日福利,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/6E/FE/Cgp9HWIAlrqAVQ1tAAAWrDCJNg4614.png,北京
java,高级java工程师 (MJ004192)[酒仙桥],自如网,20000,30000,经验3-5年,本科,居住服务 / C轮 / 2000人以上,2000,全栈工程师/居住服务/架构师/后端工程师,租房福利,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/73/19/CioPOWIUXYyAHMKHAAA-ljuLV0U557.png,北京
java,高级java开发工程师(用户互动)[海淀区],搜狐集团,30000,45000,经验5-10年,本科,"内容资讯,游戏,音频｜视频媒体 / 上市公司 / 2000人以上",2000,JVM/高并发/内容资讯/音频｜视频媒体/架构设计,核心媒体产品，核心业务，带薪年假15天,https://www.lgstatic.com/thumbnail_120x120/i/image3/M00/15/40/Cgq2xlpxrIKAPFRwAAAzLesdOpI884.png,北京
java,Java开发工程师（机器人行业）[团结湖],Syrius Robotics,15000,25000,经验3-5年,本科,智能硬件 / B轮 / 150-500人,150-500,智能硬件/后端工程师/物流｜运输,发展空间大，扁平化管理,https://www.lgstatic.com/thumbnail_120x120/10/fe325fa0b56a4df89092238c382202ef.jpg,北京
java,高级/资深Java研发工程师-安全方向[酒仙桥],五八同城信息技术有限公司,20000,40000,经验3-5年,本科,居住服务 / 上市公司 / 500-2000人,500-2000,分类信息/后端工程师/电商平台,稳定平台，过年15天假期,https://www.lgstatic.com/thumbnail_120x120/10/170a92be49ad4888b37bec4e27c849e8.png,北京
java,后端Java开发工程师-容器云技术(J17361)[大山子],五八同城信息技术有限公司,25000,45000,经验3-5年,本科,居住服务 / 上市公司 / 500-2000人,500-2000,分类信息,五险一金 补充医疗 弹性工作 班车 年终奖,https://www.lgstatic.com/thumbnail_120x120/10/170a92be49ad4888b37bec4e27c849e8.png,北京
java,Java开发（保险项目经验）[七里庄],速强信息,15000,16000,经验3-5年,本科,移动互联网 / 未融资 / 150-500人,150-500,软件服务｜咨询,五险一金,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/9A/12/CgoB5l2lh7mAHurVAAAH-PcMSjI017.png,北京
java,java开发工程师J61857[西北旺],贝壳,20000,32000,经验3-5年,本科,居住服务 / 上市公司 / 2000人以上,2000,居住服务,前景好,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/6E/FE/Cgp9HWIAlrqAVQ1tAAAWrDCJNg4614.png,北京
java,Java[朝阳区],瑞典新拓尼克科技研发中心（Syntronic）,20000,25000,经验3-5年,本科,网络通信 / 不需要融资 / 500-2000人,500-2000,网络通信,"五险一金,15天带薪年假,绩效奖金",https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,北京
java,Java开发工程师[朝阳区],博为峰,17000,19000,经验5-10年,大专,无,[0],,"五险一金,定期体检,员工旅游",https://www.lgstatic.com/thumbnail_120x120/10/6ed6fde6a5aa44e9a7b9ba6285ee9a46.png,北京
java,Java开发工程师[大兴区],亚信,10000,17000,经验1-3年,本科,无,[0],,"五险一金,绩效奖金,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/498b63a2ffd441109236cd05915b29d1.png,北京
java,java工程师[西三旗],白海科技,11000,20000,经验3-5年,本科,"工具类产品,软件服务｜咨询,人工智能服务 / 天使轮 / 15-50人",15-50,人工智能服务/分布式系统开发经验/工具类产品/后端工程师,扁平化管理，行业大佬指导,https://www.lgstatic.com/thumbnail_120x120/10/424b38985f934ecfb6ba99c1c9be0810.jpg,北京
java,java高级开发工程师[大兴区],京东,30000,60000,经验3-5年,本科,电商平台 / 上市公司 / 2000人以上,2000,软件服务｜咨询/架构师/后端工程师/电商平台/Web后端开发,良好的发展前景，优厚的福利待遇,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/6A/6A/CgpEMlmneQiADlm5AAAnJofg3og893.png,北京
java,JAVA工程师[通州区],京东,25000,50000,经验5-10年,本科,电商平台 / 上市公司 / 2000人以上,2000,中大型项目架构经验/MyBatis/Spring/后端工程师/电商平台,一年16薪,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/83/C4/CgpFT1rC6ICAJCCDAABsJsIXec0975.png,北京
java,Java高级开发工程师[大兴区],京东,30000,50000,经验5-10年,本科,电商平台 / 上市公司 / 2000人以上,2000,全栈工程师/后端工程师/电商平台,高并发 大数据,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/83/C4/CgpFT1rC6ICAJCCDAABsJsIXec0975.png,北京
java,Java开发工程师[丰台区],中通服软件科技有限公司,10000,20000,经验1-3年,本科,网络通信 / 不需要融资 / 500-2000人,500-2000,网络通信,"五险一金,绩效奖金,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/942b4c2f6a2048c9abccd0dd19d364d4.png,北京
